pixel_id,lat,lon,min_lat,max_lat,min_lon,max_lon,MgO,Al2O3,SiO2,CaO,TiO2,FeO,K,Th,U,terrane,source
1154,20.0,-162.5,17.5,22.5,-165.0,-160.0,6.1432,21.101,44.618,19.331,0.2288899999999999,4.9304,94.416,0.44753,0.12118,highlands,LP-GRS (Prettyman et al. 2006)
1155,20.0,-157.5,17.5,22.5,-160.0,-155.0,5.0813,24.698,47.45,16.253,0.24326,4.2774,205.52,0.32115,0.086674,highlands,LP-GRS (Prettyman et al. 2006)
1156,20.0,-152.5,17.5,22.5,-155.0,-150.0,5.9245,29.019,43.553,15.390999999999998,0.025405,4.5224,279.81,0.45268,0.12258,highlands,LP-GRS (Prettyman et al. 2006)
1157,20.0,-147.5,17.5,22.5,-150.0,-145.0,3.5786,27.63,41.373,17.419999999999998,0.75723,4.5991,378.61,0.42482,0.11498,highlands,LP-GRS (Prettyman et al. 2006)
1158,20.0,-142.5,17.5,22.5,-145.0,-140.0,6.1644,27.677000000000003,43.634,15.187,0.3510399999999999,4.747,252.93,0.42075,0.11386,highlands,LP-GRS (Prettyman et al. 2006)
1159,20.0,-137.5,17.5,22.5,-140.0,-135.0,5.7543,24.305,47.625,14.826,0.16479,4.7789,328.04,0.52753,0.14302,highlands,LP-GRS (Prettyman et al. 2006)
1160,20.0,-132.5,17.5,22.5,-135.0,-130.0,4.5308,25.952,44.465,17.349999999999998,0.26643,4.4708,196.06,0.51133,0.13859,highlands,LP-GRS (Prettyman et al. 2006)
1161,20.0,-127.5,17.5,22.5,-130.0,-125.0,7.113700000000001,23.916,44.272,17.119,0.065006,4.2649,208.49,0.46818,0.12681,highlands,LP-GRS (Prettyman et al. 2006)
1162,20.0,-122.5,17.5,22.5,-125.0,-120.0,5.7379,25.379,45.853,16.423,0.0,4.522,286.27,0.47018,0.12736,highlands,LP-GRS (Prettyman et al. 2006)
1163,20.0,-117.5,17.5,22.5,-120.0,-115.0,1.497,23.892,44.186,19.603,0.64042,5.0755,300.92,0.62121,0.16859,highlands,LP-GRS (Prettyman et al. 2006)
1164,20.0,-112.5,17.5,22.5,-115.0,-110.0,6.2829,26.529000000000003,44.535,15.967,0.11222,4.4474,367.46,0.30095,0.081158,highlands,LP-GRS (Prettyman et al. 2006)
1165,20.0,-107.5,17.5,22.5,-110.0,-105.0,6.1724,23.151,46.221,15.101,0.17903,5.1334,214.98,0.68809,0.18685,highlands,LP-GRS (Prettyman et al. 2006)
1166,20.0,-102.5,17.5,22.5,-105.0,-100.0,5.053,23.616999999999997,42.07,20.149,0.28911,5.3459,387.87,0.83842,0.22789,highlands,LP-GRS (Prettyman et al. 2006)
1167,20.0,-97.5,17.5,22.5,-100.0,-95.0,5.5976,22.255,48.971,16.072,0.06698,5.451099999999999,422.48,1.1285,0.30709,highlands,LP-GRS (Prettyman et al. 2006)
1168,20.0,-92.5,17.5,22.5,-95.0,-90.0,5.6189,31.674000000000003,40.233999999999995,15.062,0.54691,4.7807,504.32,1.312,0.35719,highlands,LP-GRS (Prettyman et al. 2006)
1169,20.0,-87.5,17.5,22.5,-90.0,-85.0,9.0445,23.235,45.379999999999995,16.241,0.19271,5.4972,615.83,1.4764,0.40205,highlands,LP-GRS (Prettyman et al. 2006)
1170,20.0,-82.5,17.5,22.5,-85.0,-80.0,7.344,23.084,43.241,17.479,0.7669699999999999,8.355,915.54,2.1078,0.57442,mare,LP-GRS (Prettyman et al. 2006)
1171,20.0,-77.5,17.5,22.5,-80.0,-75.0,9.39,19.363,42.266,15.898,0.81406,11.855,1213.8,3.0578,0.83377,mare,LP-GRS (Prettyman et al. 2006)
1172,20.0,-72.5,17.5,22.5,-75.0,-70.0,9.5789,12.068,40.8,13.777,2.9455,16.769000000000002,1224.2,3.2329,0.8816,mare,LP-GRS (Prettyman et al. 2006)
1173,20.0,-67.5,17.5,22.5,-70.0,-65.0,8.5254,10.801,39.779,12.116,3.4392,20.334,1422.7,3.4453,0.93956,mare,LP-GRS (Prettyman et al. 2006)
1174,20.0,-62.5,17.5,22.5,-65.0,-60.0,4.9413,9.8517,39.306999999999995,11.803,4.675,22.43,1987.8,3.7429,1.0208,kreep,LP-GRS (Prettyman et al. 2006)
1175,20.0,-57.5,17.5,22.5,-60.0,-55.0,9.9102,5.3687,31.595,9.2031,7.466200000000001,25.141999999999996,1842.7,4.5469,1.2403,kreep,LP-GRS (Prettyman et al. 2006)
1176,20.0,-52.5,17.5,22.5,-55.0,-50.0,9.9747,5.4524,38.384,11.194,5.6027000000000005,23.395,2481.5,5.7302,1.5633,kreep,LP-GRS (Prettyman et al. 2006)
1177,20.0,-47.5,17.5,22.5,-50.0,-45.0,9.8491,8.3756,33.614,11.512,6.2119,24.509,2942.2,6.6835,1.8236,kreep,LP-GRS (Prettyman et al. 2006)
1178,20.0,-42.5,17.5,22.5,-45.0,-40.0,10.41,6.5623000000000005,36.714,10.284,5.3374999999999995,23.102,2354.4,6.1803,1.6862,kreep,LP-GRS (Prettyman et al. 2006)
1179,20.0,-37.5,17.5,22.5,-40.0,-35.0,10.554,6.4141,34.725,13.97,5.1714,23.512,2162.2,5.958,1.6255,kreep,LP-GRS (Prettyman et al. 2006)
1180,20.0,-32.5,17.5,22.5,-35.0,-30.0,11.857,13.656,33.231,10.272,5.342700000000001,20.039,2066.8,6.5173,1.7782,kreep,LP-GRS (Prettyman et al. 2006)
1181,20.0,-27.5,17.5,22.5,-30.0,-25.0,9.3814,11.411,35.528,16.631,3.8332,21.725,2278.4,6.6178,1.8057,kreep,LP-GRS (Prettyman et al. 2006)
1182,20.0,-22.5,17.5,22.5,-25.0,-20.0,9.8315,13.721,36.151,13.908,4.1568000000000005,20.023,2277.3,6.9947,1.9086,kreep,LP-GRS (Prettyman et al. 2006)
1183,20.0,-17.5,17.5,22.5,-20.0,-15.0,13.169,12.935,36.154,15.313,2.5645,19.242,2253.7,6.6673,1.8192,kreep,LP-GRS (Prettyman et al. 2006)
1184,20.0,-12.5,17.5,22.5,-15.0,-10.0,13.801,10.125,38.968,16.428,2.4679,18.223,2038.0,6.108,1.6665,kreep,LP-GRS (Prettyman et al. 2006)
1185,20.0,-7.5,17.5,22.5,-10.0,-5.0,7.529800000000001,16.04,40.651,14.445,2.7699000000000003,16.991,2579.4,6.7667,1.8463,kreep,LP-GRS (Prettyman et al. 2006)
1186,20.0,-2.5,17.5,22.5,-5.0,0.0,9.7236,15.326999999999998,42.793,18.157,2.0014,15.024,2823.9,7.1588,1.9534,kreep,LP-GRS (Prettyman et al. 2006)
1187,20.0,2.5,17.5,22.5,0.0,5.0,12.498,16.563,40.849,16.993,2.2341,12.547,2050.4,5.754,1.5698,kreep,LP-GRS (Prettyman et al. 2006)
1188,20.0,7.5,17.5,22.5,5.0,10.0,10.239,20.068,38.412,13.358999999999998,3.4572,13.926,1628.5,3.6176,0.9866,kreep,LP-GRS (Prettyman et al. 2006)
1189,20.0,12.5,17.5,22.5,10.0,15.0,10.255,11.792,40.366,11.754,3.2377,17.945,1046.7,2.1285,0.58008,mare,LP-GRS (Prettyman et al. 2006)
1190,20.0,17.5,17.5,22.5,15.0,20.0,10.497,11.021,38.93,12.588,3.3066,17.521,612.58,1.4858,0.40463,mare,LP-GRS (Prettyman et al. 2006)
1191,20.0,22.5,17.5,22.5,20.0,25.0,7.2464,9.2713,40.931,12.833,3.7271,19.352,847.12,1.4405,0.39226,mare,LP-GRS (Prettyman et al. 2006)
1192,20.0,27.5,17.5,22.5,25.0,30.0,8.970799999999999,11.459,41.489,9.9675,4.4001,17.230999999999998,811.68,1.4552,0.39626,mare,LP-GRS (Prettyman et al. 2006)
1193,20.0,32.5,17.5,22.5,30.0,35.0,10.307,15.681,41.786,15.812,2.5998,14.521,1051.8,2.0128,0.5485,mare,LP-GRS (Prettyman et al. 2006)
1194,20.0,37.5,17.5,22.5,35.0,40.0,10.674,20.091,39.439,13.411,1.9235,12.296,894.9,1.9916,0.54272,mare,LP-GRS (Prettyman et al. 2006)
1195,20.0,42.5,17.5,22.5,40.0,45.0,8.230500000000001,20.632,42.38,16.977999999999998,1.3131,9.1967,967.44,2.0778,0.56625,mare,LP-GRS (Prettyman et al. 2006)
1196,20.0,47.5,17.5,22.5,45.0,50.0,9.384,23.913,43.162,14.251,0.8460799999999999,7.788,691.95,1.618,0.44073,highlands,LP-GRS (Prettyman et al. 2006)
1197,20.0,52.5,17.5,22.5,50.0,55.0,8.3246,19.786,44.48,12.204,0.4404599999999999,11.082,742.17,1.0456,0.28445,highlands,LP-GRS (Prettyman et al. 2006)
1198,20.0,57.5,17.5,22.5,55.0,60.0,8.079799999999999,15.101,39.724,12.346,2.0283,13.435,460.14,0.94114,0.25593,mare,LP-GRS (Prettyman et al. 2006)
